#CHR	START	END	ENTREZ	HUGO	Description
17	41150445	41154971	6155	RPL27	ribosomal_protein_L27_mRNA
17	41158741	41166476	3430	IFI35	interferon-induced_protein_35_mRNA
17	41166621	41172228	10493	VAT1	vesicle_amine_transport_protein_1_homolog_(T._californica)_mRNA
17	41177257	41184058	8153	RND2	Rho_family_GTPase_2_mRNA
17	41196311	41276132	672	BRCA1	breast_cancer_1_early_onset_transcript_variant_4_mRNA
17	41277599	41292342	10230	NBR2	neighbor_of_BRCA1_gene_2_(non-protein_coding)_non-coding_RNA
17	41322497	41363707	4077	NBR1	neighbor_of_BRCA1_gene_1_transcript_variant_3_mRNA
17	41363893	41371589	113277	TMEM106A	transmembrane_protein_106A_mRNA
17	41373436	41381062	100874261	LINC00854	long_intergenic_non-protein_coding_RNA_854_non-coding_RNA
17	41447212	41466266	100130581	LINC00910	long_intergenic_non-protein_coding_RNA_910_transcript_variant_2_non-coding_RNA
17	41476352	41478504	379	ARL4D	ADP-ribosylation_factor-like_4D_mRNA
17	41522173	41522253	100313779	MIR2117	microRNA_2117_microRNA
17	41561333	41594690	1659	DHX8	DEAH_(Asp-Glu-Ala-His)_box_polypeptide_8_mRNA
17	41605210	41607803	2118	ETV4	ets_variant_4_transcript_variant_5_mRNA
17	41717757	41738931	4222	MEOX1	mesenchyme_homeobox_1_transcript_variant_1_mRNA
17	41831098	41836156	50964	SOST	sclerostin_mRNA
17	41843488	41856368	1845	DUSP3	dual_specificity_phosphatase_3_mRNA
17	41857802	41862054	284067	C17orf105	chromosome_17_open_reading_frame_105_mRNA
17	41878166	41909610	4356	MPP3	membrane_protein_palmitoylated_3_(MAGUK_p55_subfamily_member_3)_transcript_variant_1_mRNA
17	41924515	41935128	146894	CD300LG	CD300_molecule-like_family_member_g_transcript_variant_2_mRNA
17	41952726	41977991	4355	MPP2	membrane_protein_palmitoylated_2_(MAGUK_p55_subfamily_member_2)_transcript_variant_8_mRNA
17	41994575	41995355	23591	C17orf88	family_with_sequence_similarity_215_member_A_(non-protein_coding)_non-coding_RNA
17	42018171	42019833	5539	PPY	pancreatic_polypeptide_mRNA
17	42030106	42081837	5697	PYY	peptide_YY_mRNA
17	42082031	42086436	162417	NAGS	N-acetylglutamate_synthase_nuclear_gene_encoding_mitochondrial_protein_mRNA
17	42088555	42092345	84336	TMEM101	transmembrane_protein_101_mRNA
17	42112002	42144101	124801	LSM12	_homolog_(S._cerevisiae)_mRNA
17	42148097	42153712	92579	G6PC3	glucose_6_phosphatase_catalytic_3_transcript_variant_3_non-coding_RNA
17	42154120	42200643	10014	HDAC5	histone_deacetylase_5_transcript_variant_1_mRNA
17	42219273	42239844	78995	C17orf53	chromosome_17_open_reading_frame_53_transcript_variant_2_mRNA
17	42248073	42256451	92591	ASB16	ankyrin_repeat_and_SOCS_box_containing_16_mRNA
17	42253341	42264085	339201	ASB16-AS1	ASB16_antisense_RNA_1_transcript_variant_1_non-coding_RNA
17	42264353	42269099	79089	TMUB2	transmembrane_and_ubiquitin-like_domain_containing_2_transcript_variant_3_mRNA
17	42269172	42272855	56970	ATXN7L3	ataxin_7-like_3_transcript_variant_2_mRNA
17	42282400	42297041	7343	UBTF	upstream_binding_transcription_factor_RNA_polymerase_I_transcript_variant_1_mRNA
17	42325757	42340302	6521	SLC4A1	solute_carrier_family_4_anion_exchanger_member_1_(erythrocyte_membrane_protein_band_3_Diego_blood_group)_mRNA
17	42385926	42395238	10900	RUNDC3A	RUN_domain_containing_3A_transcript_variant_2_mRNA
17	42396992	42402217	51629	SLC25A39	solute_carrier_family_25_member_39_transcript_variant_1_mRNA
17	42422490	42430470	2896	GRN	granulin_mRNA
17	42431100	42441235	284069	FAM171A2	family_with_sequence_similarity_171_member_A2_mRNA
17	42449549	42466873	3674	ITGA2B	integrin_alpha_2b_(platelet_glycoprotein_IIb_of_IIb/IIIa_complex_antigen_CD41)_mRNA
17	42472644	42542461	23131	GPATCH8	G_patch_domain_containing_8_transcript_variant_1_mRNA
17	42634811	42638630	2535	FZD2	frizzled_family_receptor_2_mRNA
17	42733761	42753165	284071	C17orf104	chromosome_17_open_reading_frame_104_mRNA
17	42754804	42758018	124808	CCDC43	coiled-coil_domain_containing_43_transcript_variant_1_mRNA
17	42785975	42818820	80174	DBF4B	DBF4_homolog_B_(S._cerevisiae)_transcript_variant_2_mRNA
17	42836567	42859214	4185	ADAM11	ADAM_metallopeptidase_domain_11_mRNA
17	42875815	42885252	10052	GJC1	gap_junction_protein_gamma_1_45kDa_transcript_variant_2_mRNA
17	42923720	42927848	51751	HIGD1B	HIG1_hypoxia_inducible_domain_family_member_1B_transcript_variant_2_mRNA
17	42927654	42976736	9343	EFTUD2	elongation_factor_Tu_GTP_binding_domain_containing_2_transcript_variant_3_mRNA
17	42977079	42981047	388389	CCDC103	coiled-coil_domain_containing_103_transcript_variant_6_mRNA
17	42982993	42992920	2670	GFAP	glial_fibrillary_acidic_protein_transcript_variant_1_mRNA
17	43002078	43013739	146909	KIF18B	kinesin_family_member_18B_transcript_variant_2_mRNA
17	43037060	43045644	10882	C1QL1	complement_component_1_q_subcomponent-like_1_mRNA
17	43100705	43112509	79877	DCAKD	dephospho-CoA_kinase_domain_containing_transcript_variant_2_mRNA
17	43138679	43164020	4836	NMT1	N-myristoyltransferase_1_mRNA
17	43189007	43209891	113026	PLCD3	phospholipase_C_delta_3_mRNA
17	43209966	43221543	79777	ACBD4	acyl-CoA_binding_domain_containing_4_transcript_variant_1_mRNA
17	43224683	43229468	10614	HEXIM1	hexamethylene_bis-acetamide_inducible_1_mRNA
17	43238263	43247406	124790	HEXIM2	hexamethylene_bis-acetamide_inducible_2_mRNA
17	43299291	43324683	752	FMNL1	formin-like_1_mRNA
17	43325302	43345997	100133991	MAP3K14-AS1	MAP3K14_antisense_RNA_1_non-coding_RNA
17	43331759	43339479	124783	SPATA32	spermatogenesis_associated_32_mRNA
17	43340487	43351333	9020	MAP3K14	mitogen-activated_protein_kinase_kinase_kinase_14_mRNA
17	43471267	43483449	201176	ARHGAP27	Rho_GTPase_activating_protein_27_transcript_variant_1_mRNA
17	43513265	43568146	9842	PLEKHM1	pleckstrin_homology_domain_containing_family_M_(with_RUN_domain)_member_1_transcript_variant_1_mRNA
17	43552728	43552801	100423004	MIR4315-1	microRNA_4315-1_microRNA
17	43578683	43592891	55073	LRRC37A4P	leucine_rich_repeat_containing_37_member_A4_pseudogene_non-coding_RNA
17	43677490	43679748	644172	LOC644172	mitogen-activated_protein_kinase_8_interacting_protein_1_pseudogene_non-coding_RNA
17	43697709	43913194	1394	CRHR1	corticotropin_releasing_hormone_receptor_1_transcript_variant_5_mRNA
17	43697709	43715329	401884	MGC57346	uncharacterized_LOC401884_transcript_variant_1_non-coding_RNA
17	43716340	43719671	147081	CRHR1-IT1	CRHR1_intronic_transcript_1_(non-protein_coding)_transcript_variant_1_non-coding_RNA
17	43920721	43972879	100128977	MAPT-AS1	MAPT_antisense_RNA_1_non-coding_RNA
17	43922255	43924438	162540	SPPL2C	signal_peptide_peptidase_like_2C_mRNA
17	43971747	44105699	4137	MAPT	microtubule-associated_protein_tau_transcript_variant_6_mRNA
17	43973148	43976164	100130148	MAPT-IT1	MAPT_intronic_transcript_1_(non-protein_coding)_non-coding_RNA
17	44076615	44077060	246744	STH	saitohin_mRNA
17	44107281	44119280	284058	KANSL1	KAT8_regulatory_NSL_complex_subunit_1_transcript_variant_2_mRNA
17	44270938	44274089	644246	KANSL1-AS1	KANSL1_antisense_RNA_1_non-coding_RNA
17	44363861	44417140	51326	ARL17A	ADP-ribosylation_factor-like_17A_transcript_variant_2_mRNA
17	44372496	44409347	9884	LRRC37A	leucine_rich_repeat_containing_37A_mRNA
17	44450178	44500463	728806	NSFP1	N-ethylmaleimide-sensitive_factor_pseudogene_1_non-coding_RNA
17	44590075	44627209	474170	LRRC37A2	leucine_rich_repeat_containing_37_member_A2_mRNA
17	44668034	44834828	4905	NSF	N-ethylmaleimide-sensitive_factor_transcript_variant_1_mRNA
17	44839871	44896126	7473	WNT3	wingless-type_MMTV_integration_site_family_member_3_mRNA
17	44928967	44954437	7484	WNT9B	wingless-type_MMTV_integration_site_family_member_9B_mRNA
17	45000485	45014205	9570	GOSR2	golgi_SNAP_receptor_complex_member_2_transcript_variant_C_mRNA
17	45050382	45050466	100847067	MIR5089	microRNA_5089_microRNA
17	45055521	45056614	388394	RPRML	reprimo-like_mRNA
17	45195310	45266665	996	CDC27	cell_division_cycle_27_transcript_variant_1_mRNA
17	45286427	45301045	4635	MYL4	myosin_light_chain_4_alkali;_atrial_embryonic_transcript_variant_1_mRNA
17	45331207	45368565	3690	ITGB3	integrin_beta_3_(platelet_glycoprotein_IIIa_antigen_CD61)_mRNA
17	45401141	45452332	124989	EFCAB13	EF-hand_calcium_binding_domain_13_transcript_variant_B_mRNA
17	45500842	45504058	100272146	LOC100272146	nuclear_factor_(erythroid-derived_2)-like_3_pseudogene
17	45527592	45569986	653479	MRPL45P2	mitochondrial_ribosomal_protein_L45_pseudogene_2_non-coding_RNA
17	45600322	45700642	9520	NPEPPS	aminopeptidase_puromycin_sensitive_mRNA
17	45727203	45761004	3837	KPNB1	karyopherin_(importin)_beta_1_transcript_variant_1_mRNA
17	45772629	45789429	9755	TBKBP1	TBK1_binding_protein_1_mRNA
17	45810609	45823485	30009	TBX21	T-box_21_mRNA
17	45884732	45894367	114881	OSBPL7	oxysterol_binding_protein-like_7_mRNA
17	45900637	45908907	124995	MRPL10	mitochondrial_ribosomal_protein_L10_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_2_mRNA
17	45908992	45915079	90506	LRRC46	leucine_rich_repeat_containing_46_mRNA
17	45915046	45918699	90507	SCRN2	secernin_2_transcript_variant_1_mRNA
17	45922279	45928516	80320	SP6	Sp6_transcription_factor_transcript_variant_1_mRNA
17	45973515	46006323	6668	SP2	Sp2_transcription_factor_mRNA
17	46018888	46026674	55163	PNPO	pyridoxamine_5-phosphate_oxidase_mRNA
17	46029333	46035243	79170	PRR15L	proline_rich_15-like_mRNA
17	46047893	46059152	80279	CDK5RAP3	CDK5_regulatory_subunit_associated_protein_3_transcript_variant_4_mRNA
17	46103532	46115152	51226	COPZ2	coatomer_protein_complex_subunit_zeta_2_mRNA
17	46114526	46114613	406943	MIR152	microRNA_152_microRNA
17	46125685	46138907	4779	NFE2L1	nuclear_factor_(erythroid-derived_2)-like_1_mRNA
17	46147413	46178560	10951	CBX1	chromobox_homolog_1_transcript_variant_1_mRNA
17	46184910	46200105	29916	SNX11	sorting_nexin_11_transcript_variant_1_mRNA
17	46210801	46507594	8631	SKAP1	src_kinase_associated_phosphoprotein_1_transcript_variant_2_mRNA
17	46233788	46233873	100302211	MIR1203	microRNA_1203_microRNA
17	46606806	46608272	3211	HOXB1	homeobox_B1_mRNA
17	46620018	46622393	3212	HOXB2	homeobox_B2_mRNA
17	46621712	46628603	100874362	HOXB-AS1	HOXB_cluster_antisense_RNA_1_non-coding_RNA
17	46626231	46630236	3213	HOXB3	homeobox_B3_mRNA
17	46652868	46655743	3214	HOXB4	homeobox_B4_mRNA
17	46657199	46657309	406902	MIR10A	microRNA_10a_microRNA
17	46667822	46679703	404266	HOXB-AS3	HOXB_cluster_antisense_RNA_3_transcript_variant_2_non-coding_RNA
17	46668618	46671103	3215	HOXB5	homeobox_B5_mRNA
17	46673098	46682334	3216	HOXB6	homeobox_B6_mRNA
17	46684594	46688383	3217	HOXB7	homeobox_B7_mRNA
17	46689707	46692301	3218	HOXB8	homeobox_B8_mRNA
17	46698518	46703835	3219	HOXB9	homeobox_B9_mRNA
17	46709851	46709921	406972	MIR196A1	microRNA_196a-1_microRNA
17	46799081	46799882	84366	PRAC	prostate_cancer_susceptibility_candidate_mRNA
17	46800541	46802119	360205	HOXB-AS5	HOXB_cluster_antisense_RNA_5_non-coding_RNA
17	46801769	46801837	100422978	MIR3185	microRNA_3185_microRNA
17	46802126	46806111	10481	HOXB13	homeobox_B13_mRNA
17	46839592	46871686	284076	TTLL6	tubulin_tyrosine_ligase-like_family_member_6_transcript_variant_2_mRNA
17	46908349	46942607	10241	CALCOCO2	calcium_binding_and_coiled-coil_domain_2_transcript_variant_2_mRNA
17	46970147	46973232	516	ATP5G1	ATP_synthase_H+_transporting_mitochondrial_Fo_complex_subunit_C1_(subunit_9)_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_1_mRNA
17	46985730	47006422	65264	UBE2Z	ubiquitin-conjugating_enzyme_E2Z_mRNA
17	47007458	47022154	11267	SNF8	_ESCRT-II_complex_subunit_mRNA
17	47035917	47045955	2695	GIP	gastric_inhibitory_polypeptide_mRNA
17	47074773	47133507	10642	IGF2BP1	insulin-like_growth_factor_2_mRNA_binding_protein_1_transcript_variant_1_mRNA
17	47209821	47247351	124872	B4GALNT2	beta-1_4-N-acetyl-galactosaminyl_transferase_2_transcript_variant_3_mRNA
17	47283595	47286743	2793	GNGT2	guanine_nucleotide_binding_protein_(G_protein)_gamma_transducing_activity_polypeptide_2_transcript_variant_1_mRNA
17	47287588	47300587	51225	ABI3	ABI_family_member_3_transcript_variant_2_mRNA
17	47300731	47308128	162466	PHOSPHO1	phosphatase_orphan_1_transcript_variant_2_mRNA
17	47325604	47333811	124871	FLJ40194	uncharacterized_non-coding_RNA
17	47366567	47439476	22834	ZNF652	zinc_finger_protein_652_transcript_variant_1_mRNA
17	47481419	47492242	5245	PHB	prohibitin_mRNA
17	47572654	47592382	4804	NGFR	nerve_growth_factor_receptor_mRNA
17	47653297	47661171	11248	NXPH3	neurexophilin_3_mRNA
17	47676245	47723992	8405	SPOP	speckle-type_POZ_protein_transcript_variant_6_mRNA
17	47778689	47785282	10237	SLC35B1	solute_carrier_family_35_member_B1_mRNA
17	47787686	47841518	81558	FAM117A	family_with_sequence_similarity_117_member_A_mRNA
17	47865980	47906458	11143	KAT7	K(lysine)_acetyltransferase_7_transcript_variant_1_mRNA
17	47915670	47925379	255061	TAC4	tachykinin_4_(hemokinin)_transcript_variant_alpha_mRNA
17	47923271	47926199	729220	FLJ45513	uncharacterized_LOC729220_mRNA
17	48046561	48052323	1748	DLX4	distal-less_homeobox_4_transcript_variant_1_mRNA
17	48067368	48072588	1747	DLX3	distal-less_homeobox_3_mRNA
17	48127712	48133103	284080	LOC284080	uncharacterized_non-coding_RNA
17	48133339	48167849	3675	ITGA3	integrin_alpha_3_(antigen_CD49C_alpha_3_subunit_of_VLA-3_receptor)_transcript_variant_a_mRNA
17	48172100	48188733	5164	PDK2	pyruvate_dehydrogenase_kinase_isozyme_2_transcript_variant_2_mRNA
17	48188672	48201522	201191	SAMD14	sterile_alpha_motif_domain_containing_14_transcript_variant_2_mRNA
17	48211100	48227877	84687	PPP1R9B	protein_phosphatase_1_regulatory_subunit_9B_mRNA
17	48243365	48246775	6442	SGCA	sarcoglycan_alpha_(50kDa_dystrophin-associated_glycoprotein)_transcript_variant_1_mRNA
17	48248788	48249837	373861	HILS1	histone_linker_H1_domain_spermatid-specific_1_pseudogene_transcript_variant_2_non-coding_RNA
17	48261456	48279000	1277	COL1A1	collagen_type_I_alpha_1_mRNA
17	48348766	48358846	162461	TMEM92	transmembrane_protein_92_transcript_variant_2_mRNA
17	48423392	48438512	64132	XYLT2	xylosyltransferase_II_mRNA
17	48445227	48450562	51264	MRPL27	mitochondrial_ribosomal_protein_L27_nuclear_gene_encoding_mitochondrial_protein_mRNA
17	48450580	48458820	146956	EME1	essential_meiotic_endonuclease_1_homolog_1_(S._pombe)_transcript_variant_1_mRNA
17	48458593	48474914	55379	LRRC59	leucine_rich_repeat_containing_59_mRNA
17	48503518	48552200	80221	ACSF2	acyl-CoA_synthetase_family_member_2_mRNA
17	48541852	48546227	1101	CHAD	chondroadherin_mRNA
17	48556189	48557990	55316	RSAD1	radical_S-adenosyl_methionine_domain_containing_1_mRNA
17	48585744	48608862	84073	MYCBPAP	MYCBP_associated_protein_mRNA
17	48610047	48621111	55040	EPN3	epsin_3_mRNA
17	48620418	48633213	64847	SPATA20	spermatogenesis_associated_20_transcript_variant_3_mRNA
17	48633567	48639469	253962	CACNA1G-AS1	CACNA1G_antisense_RNA_1_non-coding_RNA
17	48638428	48704832	8913	CACNA1G	calcium_channel_voltage-dependent_T_type_alpha_1G_subunit_transcript_variant_1_mRNA
17	48712217	48745288	8714	ABCC3	ATP-binding_cassette_sub-family_C_(CFTR/MRP)_member_3_transcript_variant_2_mRNA
17	48770550	48785270	91369	ANKRD40	ankyrin_repeat_domain_40_mRNA
17	48796925	48822174	51747	LUC7L3	LUC7-like_3_(S._cerevisiae)_transcript_variant_2_mRNA
17	48838394	48844876	55018	LINC00483	long_intergenic_non-protein_coding_RNA_483_non-coding_RNA
17	48912010	48919709	124857	WFIKKN2	WAP_follistatin/kazal_immunoglobulin_kunitz_and_netrin_domain_containing_2_mRNA
17	48939586	48943715	10140	TOB1	transducer_of_ERBB2_1_transcript_variant_3_mRNA
17	48944039	48945732	400604	TOB1-AS1	TOB1_antisense_RNA_1_non-coding_RNA
17	49039534	49124329	9043	SPAG9	sperm_associated_antigen_9_transcript_variant_4_mRNA
17	49230896	49239450	4830	NME1	NME/NM23_nucleoside_diphosphate_kinase_1_transcript_variant_1_mRNA
17	49230896	49237963	654364	NME1-NME2	_readthrough_transcript_variant_2_non-coding_RNA
17	49242795	49249105	4831	NME2	NME/NM23_nucleoside_diphosphate_kinase_2_transcript_variant_2_mRNA
17	49254785	49337427	54799	MBTD1	mbt_domain_containing_1_mRNA
17	49337896	49375292	51096	UTP18	_small_subunit_(SSU)_processome_component_homolog_(yeast)_mRNA
17	49707673	50235729	56934	CA10	carbonic_anhydrase_X_transcript_variant_3_mRNA
17	51062879	51065012	100506650	C17orf112	chromosome_17_open_reading_frame_112_mRNA
17	51900238	51902573	84643	KIF2B	kinesin_family_member_2B_mRNA
17	52978051	52994810	10040	TOM1L1	target_of_myb1_(chicken)-like_1_mRNA
17	53029258	53046064	1353	COX11	cytochrome_c_oxidase_assembly_homolog_11_(yeast)_transcript_variant_4_non-coding_RNA
17	53046125	53122137	252983	STXBP4	syntaxin_binding_protein_4_mRNA
17	53342320	53402426	3131	HLF	hepatic_leukemia_factor_mRNA
17	53469973	53499341	23531	MMD	monocyte_to_macrophage_differentiation-associated_mRNA
17	53796987	53800225	55273	TMEM100	transmembrane_protein_100_transcript_variant_2_mRNA
17	53828339	53854748	58488	PCTP	phosphatidylcholine_transfer_protein_transcript_variant_1_mRNA
17	54092936	54124391	645545	LOC645545	immunoglobulin_(CD79A)_binding_protein_1_pseudogene
17	54230835	54560007	162282	ANKFN1	ankyrin-repeat_and_fibronectin_type_III_domain_containing_1_mRNA
17	54671059	54672951	9241	NOG	noggin_mRNA
17	54869273	54911256	339210	C17orf67	chromosome_17_open_reading_frame_67_mRNA
17	54911459	54946036	8526	DGKE	diacylglycerol_kinase_epsilon_64kDa_mRNA
17	54961462	54962274	246754	MTVR2	mouse_mammary_tumor_virus_receptor_homolog_2_non-coding_RNA
17	54965269	54991409	7706	TRIM25	tripartite_motif_containing_25_mRNA
17	54968630	54968716	100500827	MIR3614	microRNA_3614_microRNA
17	55015560	55038411	8161	COIL	coilin_mRNA
17	55055467	55084129	59342	SCPEP1	serine_carboxypeptidase_1_mRNA
17	55122838	55124156	376412	RNF126P1	ring_finger_protein_126_pseudogene_1_non-coding_RNA
17	55162552	55198710	8165	AKAP1	A_kinase_(PRKA)_anchor_protein_1_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_1_mRNA
17	55333211	55757299	124540	MSI2	musashi_RNA-binding_protein_2_transcript_variant_1_mRNA
17	55916286	55927433	51649	MRPS23	mitochondrial_ribosomal_protein_S23_nuclear_gene_encoding_mitochondrial_protein_mRNA
17	55938603	55980750	404093	CUEDC1	CUE_domain_containing_1_transcript_variant_2_non-coding_RNA
17	56048909	56065615	7716	VEZF1	vascular_endothelial_zinc_finger_1_mRNA
17	56078279	56084707	6426	SRSF1	serine/arginine-rich_splicing_factor_1_transcript_variant_1_mRNA
17	56160779	56167618	140735	DYNLL2	dynein_light_chain_LC8-type_2_mRNA
17	56232514	56233447	26689	OR4D1	olfactory_receptor_family_4_subfamily_D_member_1_mRNA
17	56234319	56236480	55545	MSX2P1	msh_homeobox_2_pseudogene_1_non-coding_RNA
17	56247016	56247940	124538	OR4D2	olfactory_receptor_family_4_subfamily_D_member_2_mRNA
17	56270088	56282535	8288	EPX	eosinophil_peroxidase_mRNA
17	56282796	56296666	54903	MKS1	Meckel_syndrome_type_1_transcript_variant_1_mRNA
17	56315786	56329206	4025	LPO	lactoperoxidase_transcript_variant_1_mRNA
17	56347216	56358296	4353	MPO	myeloperoxidase_nuclear_gene_encoding_mitochondrial_protein_mRNA
17	56378587	56383747	9256	BZRAP1	benzodiazapine_receptor_(peripheral)_associated_protein_1_transcript_variant_2_mRNA
17	56402810	56431088	100506779	BZRAP1-AS1	BZRAP1_antisense_RNA_1_transcript_variant_1_non-coding_RNA
17	56408592	56408679	406934	MIR142	microRNA_142_microRNA
17	56413336	56413383	100616220	MIR4736	microRNA_4736_microRNA
17	56422535	56429599	6827	SUPT4H1	suppressor_of_Ty_4_homolog_1_(S._cerevisiae)_transcript_variant_2_non-coding_RNA
17	56431037	56493120	54894	RNF43	ring_finger_protein_43_mRNA
17	56497528	56565759	124535	HSF5	heat_shock_transcription_factor_family_member_5_mRNA
17	56566892	56595251	9110	MTMR4	myotubularin_related_protein_4_mRNA
17	56597610	56604347	5414	SEPT4	septin_4_transcript_variant_3_mRNA
17	56618947	56621733	284083	C17orf47	chromosome_17_open_reading_frame_47_mRNA
17	56634037	56769416	56155	TEX14	testis_expressed_14_transcript_variant_3_mRNA
17	56769962	56772241	5889	RAD51C	RAD51_homolog_C_(S._cerevisiae)_transcript_variant_2_mRNA
17	56833229	57062540	22843	PPM1E	protein_phosphatase_Mg2+/Mn2+_dependent_1E_transcript_variant_1_mRNA
17	57059999	57184266	4591	TRIM37	tripartite_motif_containing_37_transcript_variant_2_mRNA
17	57187307	57232800	348235	SKA2	spindle_and_kinetochore_associated_complex_subunit_2_transcript_variant_1_mRNA
17	57215118	57215233	768216	MIR454	microRNA_454_microRNA
17	57228496	57228582	407027	MIR301A	microRNA_301a_microRNA
17	57232859	57281197	55771	PRR11	proline_rich_11_mRNA
17	57287370	57292611	55181	SMG8	smg-8_homolog_nonsense_mediated_mRNA_decay_factor_(C._elegans)_mRNA
17	57297827	57350382	284161	GDPD1	glycerophosphodiester_phosphodiesterase_domain_containing_1_transcript_variant_2_mRNA
17	57409052	57433664	388403	YPEL2	yippee-like_2_(Drosophila)_mRNA
17	57443443	57443515	100616204	MIR4729	microRNA_4729_microRNA
17	57642885	57685713	79665	DHX40	DEAH_(Asp-Glu-Ala-His)_box_polypeptide_40_transcript_variant_1_mRNA
17	57697049	57768186	1213	CLTC	clathrin_heavy_chain_(Hc)_mRNA
17	57774666	57784856	51651	PTRH2	peptidyl-tRNA_hydrolase_2_nuclear_gene_encoding_mitochondrial_protein_mRNA
17	57784862	57917952	81671	VMP1	vacuole_membrane_protein_1_mRNA
17	57918626	57918698	406991	MIR21	microRNA_21_microRNA
17	57936840	57970306	51174	TUBD1	tubulin_delta_1_transcript_variant_5_mRNA
17	57970406	58027786	6198	RPS6KB1	ribosomal_protein_S6_kinase_70kDa_polypeptide_1_transcript_variant_4_mRNA
17	58029722	58042117	51136	RNFT1	ring_finger_protein_transmembrane_1_mRNA
17	58053384	58096336	653645	TBC1D3P1-DHX40P1	_readthrough_transcribed_pseudogene_non-coding_RNA
17	58120385	58120466	100616210	MIR4737	microRNA_4737_microRNA
17	58120551	58143757	63897	HEATR6	HEAT_repeat_containing_6_mRNA
17	58160926	58165828	645638	LOC645638	WDNM1-like_pseudogene_non-coding_RNA
17	58179120	58180280	653653	LOC653653	adaptor-related_protein_complex_1_sigma_2_subunit_pseudogene_non-coding_RNA
17	58227301	58236906	762	CA4	carbonic_anhydrase_IV_mRNA
17	58254690	58334020	84669	USP32	ubiquitin_specific_peptidase_32_mRNA
17	58308876	58309006	677681	SCARNA20	small_Cajal_body-specific_RNA_20_guide_RNA
17	58499864	58508787	124773	C17orf64	chromosome_17_open_reading_frame_64_mRNA
17	58520519	58603580	10513	APPBP2	amyloid_beta_precursor_protein_(cytoplasmic_tail)_binding_protein_2_mRNA
17	58677543	58743640	8493	PPM1D	protein_phosphatase_Mg2+/Mn2+_dependent_1D_mRNA
17	58755171	59115415	54828	BCAS3	breast_carcinoma_amplified_sequence_3_transcript_variant_2_mRNA
17	59477256	59486485	6909	TBX2	T-box_2_mRNA
17	59489111	59490641	388407	C17orf82	chromosome_17_open_reading_frame_82_mRNA
17	59529778	59562471	9496	TBX4	T-box_4_mRNA
17	59667793	59668563	342538	NACA2	nascent_polypeptide-associated_complex_alpha_subunit_2_mRNA
17	59756546	59940920	83990	BRIP1	BRCA1_interacting_protein_C-terminal_helicase_1_mRNA
17	59942727	60005377	57508	INTS2	integrator_complex_subunit_2_transcript_variant_2_non-coding_RNA
17	60019965	60142643	9969	MED13	mediator_complex_subunit_13_mRNA
17	60342066	60353016	440452	TBC1D3P2	TBC1_domain_family_member_3_pseudogene_2_non-coding_RNA
17	60447578	60493839	146779	EFCAB3	EF-hand_calcium_binding_domain_3_transcript_variant_1_mRNA
17	60501245	60527454	339175	METTL2A	methyltransferase_like_2A_mRNA
17	60536018	60692841	11011	TLK2	tousled-like_kinase_2_transcript_variant_A_mRNA
17	60704761	60770962	9902	MRC2	mannose_receptor_C_type_2_mRNA
17	60778674	60884011	162333	MARCH10	membrane-associated_ring_finger_(C3HC4)_10_E3_ubiquitin_protein_ligase_transcript_variant_2_mRNA
17	61086897	61505067	26115	TANC2	tetratricopeptide_repeat_ankyrin_repeat_and_coiled-coil_containing_2_mRNA
17	61509664	61515310	1534	CYB561	cytochrome_b561_transcript_variant_1_mRNA
17	61554421	61555878	1636	ACE	angiotensin_I_converting_enzyme_(peptidyl-dipeptidase_A)_1_transcript_variant_1_mRNA
17	61600694	61613574	81033	KCNH6	potassium_voltage-gated_channel_subfamily_H_(eag-related)_member_6_transcript_variant_1_mRNA
17	61627795	61671642	10238	DCAF7	DDB1_and_CUL4_associated_factor_7_transcript_variant_2_non-coding_RNA
17	61678230	61685725	51204	TACO1	translational_activator_of_mitochondrially_encoded_cytochrome_c_oxidase_I_nuclear_gene_encoding_mitochondrial_protein_mRNA
17	61699774	61773670	4215	MAP3K3	mitogen-activated_protein_kinase_kinase_kinase_3_transcript_variant_1_mRNA
17	61773248	61777519	80774	LIMD2	LIM_domain_containing_2_mRNA
17	61777697	61780045	729683	LOC729683	uncharacterized_non-coding_RNA
17	61780191	61819330	92335	STRADA	STE20-related_kinase_adaptor_alpha_transcript_variant_1_mRNA
17	61822609	61851088	57003	CCDC47	coiled-coil_domain_containing_47_mRNA
17	61851566	61896677	11325	DDX42	DEAD_(Asp-Glu-Ala-Asp)_box_helicase_42_transcript_variant_1_mRNA
17	61896792	61904340	117246	FTSJ3	FtsJ_homolog_3_(E._coli)_mRNA
17	61904769	61909387	5705	PSMC5	proteasome_(prosome_macropain)_26S_subunit_ATPase_5_transcript_variant_1_mRNA
17	61909440	61916088	6603	SMARCD2	SWI/SNF_related_matrix_associated_actin_dependent_regulator_of_chromatin_subfamily_d_member_2_mRNA
17	61934375	61941739	146771	TCAM1P	testicular_cell_adhesion_molecule_1_pseudogene_non-coding_RNA
17	61949371	61951089	1443	CSH2	chorionic_somatomammotropin_hormone_2_transcript_variant_1_mRNA
17	61957571	61959302	2689	GH2	growth_hormone_2_transcript_variant_4_mRNA
17	61972267	61974021	1442	CSH1	chorionic_somatomammotropin_hormone_1_(placental_lactogen)_mRNA
